[1,1] -417485904307619095177041709189753663566229003380721842672311820816893490628612262900002100445508665400122692609253932001025316439061020744630677250187935542024449673136025693302449925505694940619943539294284065595787502508612125925638964049080627663760649214424558001799380673991593680300282959698671166216138233179044352437840103289144768123725799444678489877471150531529491115129845392079768240795525617262735855548238595669012196720090486474827025060949239818144388262124999716266060609668257486471168000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[2,0] 298000213615587878191523667000787751864329173969718380634437864163258854428824764210856543911452583448257006457579519612927296375849968365354274829248668514353131633796222099701918429849184705832598809353694748023308826620510874759572810897691392667504156151502462904216538516932555606087251515242151153756724386416302581377151105993661977979396577096296237360961869223334308172397147016573771690526007355068934513018456592622557168087768968345699390242228746971982169011875571009293499011481641750102016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[2,1] 486516369370098768355340370589041027850414384082278820721602720208481589202263105933444709147845457434974887606895715392078229815208350050863924407904990032714406090717193915840467749840852253718594522171343735829850197694611310769101216850990780054339186278298064462468782978659635614058388041089581237541900268871606571898115791139918064690055258515642698325056109737213269368372168678585202452068642416606159562763194881722250556343610182573566876198539275738601898124434157842283365926538971429361156096000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[2,2] 27179395559997907725410878605090663920139975709053266383307193606042210532065672397709224068148089498112119380078537506943006951530326662067112800059333965343635198328697756922760035162641762855579210487768212546333251880834155532784869364629044661924091628901075889654886901315521882088902534719161109605751716220862320856353565609296744815727569726490938098861373811721670286144899436623809166133292737445257992262893982082952236026616280107645185273279814317687518946748883789702627036382613164002714681606144000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[3,0] -1305976679939905618790599823106696672148435562781401866563138092451341221710682578962024733013799441988560515408230685712974147505510429926553437424089015554079141357063729499631605717794581904517682078552097165365991286404495145574039844750583049394339749389158185097978942689678450885878102315763325124907002261016741788894923593142326691651094773242371718538629405550514680058773821204313944739232042525618742004763074484621285139546297418886038336003122974193967961655520979426579363722864444147570311168000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[3,1] -18950866353657519857284809944790373388968045778825338132897562696253221637861672664258093640057176789306574897979659619489987266014354838264151780135983030242444428258279580963245969056923582906286659046633343843288502530885836191941666573985662500518142171722970997192745105383024318090677707180964005610049596428989895376469463457042039104623293637978687489220386555916363022231146263945697539872319734604215699556035579520485601699345059824833985589903048396749035482376098058244125762694804870611608839127040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[3,2] -29272053719445284108642815523960765341266227162803641838107598531991171594595524515510756091898240542136144960192201084493282445453873710196389618389030098162592829268728582184912510263013323253434305803679498006405685295819203349986948974783030023848221242270151656571717619929706522692701840851864563255959493127000841964361052984418104729254491071839642942624936372861617140225467095609415012716908508742660890716829847874267254756091375499532612036059438606336234224456689642708170761242370785615607324485877760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[3,3] -528103047249997033243918507325260959408156045286332468815893993394405071321895613733635861639494297858430896286638882144248631429809302379987711112437645047831613669792512998818059411262021698748792057894213985089188144199607757909231601537448993473324016992794492874633057264851381228262097956328806567628916599047645209223743783371092187890103536420157050116518374167144793836888539817963102805691934664540148813037254894063969110951463936490663981066515139514118733294794206353486632881002780881313235516690268160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,0] 2213656855364441263392328084747109509695582446933512727479726547554673337109405316260076842757809628571822387053905608744014889948710287719182111600571097418305755424750480577270864617914787596878145696361566536182851360804486888464481034765707205876460978208832743817556800643748156108968791151030040207394061133190714588945529771300202856446348817787914290138497482614739096847344103875461861232125675785859334083659168816676866847405667834428396085219522543769001459206949605141428413261025456586019557081088000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,1] 74766913924050399595403752078721850121873484188486757339139507013199109704278185186535673730016638544597126854164512339566707033839952202198251619278979269885952333100774967501647162862435716052609748435805923246654103112525508899359440440515925666777204379644403225575655972048486247015877600683834688184390968133611592299401779551767483508712379963522305150099099148206469427790433793198914521730260936098192205752647229213281283936995524309887309909408566208578445803291821539989011827930617222426355872322027520000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,2] 354411270374531509039299075393868137246474959222879063232285978618868569778111526183351062563567108443935445784422426853740022333199859438425834853956306076463769323509406082379445099717285268371573958697947223715978498616756230208251563480049488297117937403974423576608051648760104608598161634967614171862764846049057072128892794571788956844686240431418001425733641713796565264800579057959979719860823211715491556150314625000004993012842789706057039904699267262012277403015573242657760594526591325343991921199022080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,3] 445225305756486173467545595146052898258963426587627552089219967646578467842245449311085783968191905250509802629089422930234355560561149097718744336805130318114289758709917361391668772177340873410421242744039184258691535223581276863831114843493590326515274241366328437910021354413884753942795861428214766691869294820493398872834470529060006746907694436704023838120799270093911008120028112977611601902201228159610744705758852182796537844182060693578217698297256946154884999387838475622004586551215395636776769735884800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,4] 3562943757985566996911055462234439534657186168965423651235545453748114576886339005030379502489746891275900689249633759091312220352052587876404931550923737888932677808857388574107293073496292543146125091244680388983399529347280398206830224061653072790363440478781089215398136382287420165885153289695413969766192098614911495886531604974222296543501932928089260920942524053456951041467345375717300342602112179459231387588904300110266363129349611088816228414109816340961281820789944244841983379613678926036291963280424960000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[5,0] -2116025586502960590273220567419640969447304248927496383583308143804238808861247558020130209906667036748362510034002601143201719104995621403423178113103805298327627767691070937886691950372372696422332996997420958642995732732474796999116627976721076694301009852200830127596493240771041421187063162715564000136600645357834556917182357608490073961460258194728753507845722644165862017736822644833015371137664982764377375277529358415321564365247630485547536646863692296319926055556459715966700840833906760284296169127936000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[5,1] -125769726060725144138191616188222898127941995133192697202265676030136159089972834940001061024775026261915948374646861551300208397276937295985199196035286390883812071645135267393909047807228158642204634962252773137539984390630877903510869910471558534103096537666537543521800495259569069358318404797867728532039173043131014667714914242462994575594264006706329865395094486828892019935359815894739987655567067994188349980750141309816008770643095171015109138792038234851201821494276070601718028080062355723289731664969728000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[5,2] -1043261014421113139895867184686611602124637396086940104855937097021268764772634396337289351370226591981492457522803171108686986629196463960464565612109697612732113754564972673824784231814290144900904399372096011015893297779721912179416768504981033050754207932811567088927514119390937324913476758347615361981052743231079376375434466925296299668761306952886510412356784127076143850981861309022033353542221301775779051096792038349201662498546076631641077696004013971030277153533234977510930921941389291865121645158989824000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[5,3] -2088646858242159771920539689324912921687168917254274375084875025553373697194804441238378135981956863610627698797551562397860109141919606224743051991981462624066179009555476798154621903430060115051422034449604294094298135585121219773338557839970498836826860098843350812067811704825983355238666406490447077959688951156102283234222094460043710239692804282599693158813034741844988982981788586518087522984773995637754010763624156353823467565657637023572456444719187725322214068241139308301959366613568721090932779815796736000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[5,4] -2444657063589847659084150385508986587068763214690340998209456307627912336479816515378497919066552220801950888578039798274639341188342696101045788609969354548702507850316334808331398595423508567074805689037040105148290931351139396467562976828542600982931080766693204319392387282725419311782764910333389566343403119660155008075335342380093998058722800705683095441042799344609738873379468814122700132064960026669334102568695545571235104252264055358103971388644878160038320225066571158995115557977346350018861096685797376000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[5,5] 542903575950166647959223689140594528893168303263834754821347550278036366319346727775946656390866313355911797649650056096248537130362440769470679687025677114758250461693792862985252777721245604261543862749349287921514427257140843580839380446392205747881035804336118146041664222924346501647037657559736632438316112087177802499140652996683495290469039198021939633892811029115260349027515727578830994752557895825963504461375500557387202648464810227151492088185628196244787461161942409645017897670135101015340532413497344000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[6,0] 2076933309193931112006690504741729833675049959794635147674535731943879227054912281404000435896864352876019429812199669285945831488496817021640046429412272586998510763217683632006241557333430223034071371838469179296322510588017803294552774416487516915469203478657721100337001279512206917524666792394240072309582545572721928823530685517938792045354451518633830880742255072723738388932900877645010577052910161171805319633169734605002945480002526588367329693583981237946997440127269054043075234431597545291895235674112000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[6,1] 74554872129876588391924807900131037503045054627865017492964736177760485180445922824150259941711782444432968288180718149407160527491805481906116390949670336882328849061446963442577752468366369549368896548253855342939316478800224657957277001546837823966220545476485118025739508153148698682346439392926623463903345304942996519432537870226716098273076265610088067707763808527383623089159182579661315189698744998639638672843036692336133663372256329812369579229720987662119588147600581283665556563794449975754394536247296000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[6,2] 1675983492606151229411572182597071117557372427051842952188967455777806901184640169748822122626447598909353200479453104278073247889784346071025589194402765863929570723473732975209977733280467121067034519294510612109471224145400816932007243724976227787811560374511459769922097298401933634129051223023024740966015363812605771866431307292724644242491759537610883570639041456208388761978094389381807996486256683737629257010476045897396953743481885194412309998924567393232481859625563961096591961642024055183211827629654016000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[6,3] 2979197409195072263008199535449586698267225681214012969336039341145100774770888498609304028603336083377406466326711599899381531110729706365517483582279592362833267060320832377798557604075192838985494304059724585443486028009697781011255099836682927525116466237499187259679405969948074644125371326826742677357541338253908344826241073415508338442010455270215540725826717887480543995216474648135785660997737083823053479662267285381670319951210983225131872306182091848539231507379362758303252572089403139309566907400585216000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[6,4] 1201720037298889740888420283180242359133712662838963863626822863197945001191203073711229604466545034587894676481501014604136115201617419845133879691394252653881581738526403893313631239254789482788081116741536991883805795359556287261596913646951011810361073854172472813006725492502197771696984519487458476782913376297293803865924217410614825488167916125884624114825716086395292667926078014402328416503426420856931894109934299436954307431266167524008216011349661934747759364968039688116834559468289318382976256584974336000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[6,5] 1377182531465402747622640326914067923493927218077336102444069247528427778863503362299180317660966148586437683837283832713925867240849034568577999577965577641641580233910307314311904849982067453458925976523586884280899958850778429497601009649450156786057628877342879459668270182904269294940204528333150679893823563278923559569004987217397636385292085787281530853505547478804217644209668446440038918664646339463401122761699528924631927429247401383919350257259128393186290100713903938169325432885844009502499847014449152000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[6,6] -16720705942726392383249568532242212948631199875715896996571433612310195380769826021996598663168696888390634456009569868889449919787823030886934292628730199981618191763906885039691743175534528323563803824706484901407699278225967282179805084446005528932692286191743907575991104653980428687851598115240141944298159066264296110017804191181692537742844050951441417246122247490540488869887304635790212073690619190909839158833725066875892655799959971973117066050591202378770321416679800094470458016636396463228948569932169216000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
