[1,1] -25881367770644868979888107566375420508441303973575118592512103401564255574079033637544363615307997566276727774086835834320915991640180723656855446414274334450374142469760843370270439578694162743924671017542596191084040082395074482435586336238327811121176756138094670312935550035788834154119141415176668706361139264247455762289600940873514745856000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[2,0] 21853404774538894954363318760554678089875145589160942066479453331330444357105280060543170354958351439741227739862278962084190474093096307988815277028729853682078569194395025362613419462867122110545316996871251151538592996276618783125632122410181503914488315348052217087825604305770227262778848758560402965568978510889290703882135412662629040128000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[2,1] -7293550304768173428109687884536355585882583546110726004103481337830965140623040832226849044782887823341312025128116450348443422669317040712450388662918942200536806591866597208155984003601731907916733142265724203801172710395813721175251571491832189873967227364499689319197681306028376899029918851145343986482514050772540274272348716117692252160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[2,2] 338341795813868722564437212198082389798437472894732871420088501753097964660003835341899393068566267819905338564893619980255755314765683217726264571047979658671063780097451253139986515701613723295985353309450982269826317971073298228815661487663288344130617884129914404113576721175560105460410737630682387105456026800107950266485708970277845598208000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[3,0] 19457542596730416981749452631434793121368496657956128941736613934758114083056437762138477086022260629606977188485032460019933857217999044789776932338341585104770878220038807877899394996818839036520933244353541164013964457613848378752863243978783398441542343184376185702121556950514165783870726257453275811290692674445652163362105109457833820160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[3,1] -287308421999261010142732537981945926394860415377681460618778115613963728481489263015827071890255918617998488764941366684892149500583408413427838696452865862281819029088805098044234012719062490789352851364389558769328724496255938064094659591535317469400554441751431514758877956969780342520362659330632296655125228386961815267574943752871506608128000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[3,2] 55529043107256935214630814927615322936796818893146983468538528903742033940420587169394240138096460279726477814067670198274248279339511266006622360821938236454025489291585872380470803482297041223661535370344729405396466909845381252177142637153763665421532368029615557126226847402744462431802390165471714193528060694036561881054512693439889408000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[3,3] -295384288223105585024665617711915107378498056991293505698794598227183472082277253426437152937507859359841781484845677986894586180549359204522409442205432390665702219299942186430973955653316862679285586265252820580233767766919429909029648189037284267723091274817091959204539297678213893228843778737770004781849045923302122453176871709701214044160000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,0] 15221978542388987623424325330215971558682362531630489694877432111287443965729154143411686253863745614721867725645019479323350294615654445873422438189723099727734849813179767705090885388362300354996357756525234627650849077201132626823171395736333392645308845271861917124330312440830815043979422878339860752542356023118359096510826332198193332224000000000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,1] -49738857390561708153823233234123763770749596907298847658712317235286761070421301649354287918801916540273774690468728847188141500384941676872251938976158214054348047280976189663410182484661191410949978726302116781786565775336772992767073212220957371987682931659811936524400829129355039891238802915654356787326958613359315812260989271182441185280000000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,2] 322613736657231786371113183220090762124529337262586960683710491588309274335139173200119267081736904156090564832687510867871627500498508032156436835852445676602523955934009937208398374294133964314390678868748793062126585645294011395192983281315733079321346769620005304688815137355808679328323800657640812721168479250279126441254096511921593253888000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,3] -83388983275130249468804200210747316623340636744708182418210048321146234477395795741325647853885718329869320405798781704003284272272002311006767817084586960857322458674888080828282271280793584750385453808324534332630197988317315203510275658213431352934618541024332023030507390944309283881090477052721575869057718755560627295134251331587407872000000000000000000000000000000000000000000000000000000000000000000000000000000
[4,4] -139686840966169578253125827130786311298654507328951371774367623250567852564165451610899280924336114389897496376691477354149050937286512026137762692923469211359831748721738882608203494948085573251301604572222705397092023686224781427506572020087477826804474859205172424513427314733541705353508923070992673457209577137009080034345949125646267449344000000000000000000000000000000000000000000000000000000000000000000000000
[5,0] 6160593903438447149479393471373377208656962604002421097165735619544182745968690635104095375027923144401601192908052809982674090016358417766276003447386926370425584012603006875796679701890479921199202406599123122459294367754012948427107664111685444126437156621882918366628207980663167708159535391238163452783949865601506633282479469142244065280000000000000000000000000000000000000000000000000000000000000000000000000000000000
[5,1] 93386975309677568788725673030603221897895720737015338472175181613214891692679539354203036143359596947191285740919123174083910374211866620296581028420011841189407768855458494199341770062821743657351620034420286939600291746963719245874420161355747046516994993971429629991237481397537766614740347184323280204069739172941229311604818652088986763264000000000000000000000000000000000000000000000000000000000000000000000000000000
[5,2] -203692486377497678584576715917552261431709385831215701421283941222392356068164993912304894495809214667998111557626334770659962817685199408311462364027159981349220663337206040758419169767015191775055727082855038743319883299121889625468451209958902138832702948341010016332006569210949922319794638595134070225286131303652170513077544408648295383040000000000000000000000000000000000000000000000000000000000000000000000000000
